frame_idx,timestamp_ms,detected,center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,confidence,area,contour_area,distance_px,heatmap_ready,is_paused,kalman_corrected,kalman_predicted,pause_count,pause_duration_s,size_mean,speed_px_s,total_pause_time_s
655,21833.33,1,696,173,640,72,118,215,0.5989,15193.00,15193.0,3201.468943074879,1.0,0.0,1.0,1.0,0.0,0.0,30492,85.51315688243565,0.0
656,21866.67,1,694,177,640,79,120,208,0.5490,13703.00,13703.0,3205.9410790298784,1.0,0.0,1.0,1.0,0.0,0.0,30492,104.46291207888126,0.0
657,21900.00,1,693,186,640,122,120,165,0.5982,11845.00,11845.0,3214.996464168016,1.0,0.0,1.0,1.0,0.0,0.0,30492,147.35162028291427,0.0
658,21933.33,1,692,194,639,125,132,162,0.5413,11576.00,11576.0,3223.0587219163144,1.0,0.0,1.0,1.0,0.0,0.0,30492,176.52903443909793,0.0
659,21966.67,1,691,199,639,125,132,162,0.5452,11659.00,11659.0,3228.157741429907,1.0,0.0,1.0,1.0,0.0,0.0,30492,198.5730344231066,0.0
660,22000.00,1,692,204,639,124,134,163,0.5993,13090.00,13090.0,3233.2567609435,1.0,0.0,1.0,1.0,0.0,0.0,30492,203.054795560214,0.0
661,22033.33,1,693,208,640,122,134,165,0.6447,14254.00,14254.0,3237.379866569118,1.0,0.0,1.0,1.0,0.0,0.0,30492,164.9999999999962,0.0
662,22066.67,1,694,211,640,121,136,165,0.6388,14335.50,14335.5,3240.5421442292864,1.0,0.0,1.0,1.0,0.0,0.0,30492,128.37932076467814,0.0
663,22100.00,1,694,213,640,121,138,165,0.6317,14384.50,14384.5,3242.5421442292864,1.0,0.0,1.0,1.0,0.0,0.0,30492,107.38365797457017,0.0
664,22133.33,1,696,215,640,121,160,166,0.5743,15254.50,15254.5,3245.3705713540326,1.0,0.0,1.0,1.0,0.0,0.0,30492,87.7852493303975,0.0
665,22166.67,1,698,217,640,122,164,165,0.5659,15312.50,15312.5,3248.198998478779,1.0,0.0,1.0,1.0,0.0,0.0,30492,77.21722605740278,0.0
666,22200.00,1,699,218,639,122,168,164,0.5514,15192.50,15192.5,3249.6132120411517,1.0,0.0,1.0,1.0,0.0,0.0,30492,64.51743950281993,0.0
667,22233.33,1,700,218,639,120,170,167,0.5488,15580.50,15580.5,3250.6132120411517,1.0,0.0,1.0,1.0,0.0,0.0,30492,58.576872569300114,0.0
668,22266.67,1,701,217,640,118,170,168,0.5535,15808.00,15808.0,3252.0274256035245,1.0,0.0,1.0,1.0,0.0,0.0,30492,40.38873605350892,0.0
669,22300.00,1,701,215,640,117,170,169,0.5428,15593.50,15593.5,3254.0274256035245,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
670,22333.33,1,702,213,639,117,175,163,0.5551,15834.50,15834.5,3256.2634935810242,1.0,0.0,1.0,1.0,0.0,0.0,30492,43.73213921133991,0.0
671,22366.67,1,703,211,639,117,175,163,0.5551,15834.50,15834.5,3258.499561558524,1.0,0.0,1.0,1.0,0.0,0.0,30492,57.11829829397952,0.0
672,22400.00,1,704,209,640,117,179,155,0.5902,16374.00,16374.0,3260.7356295360237,1.0,0.0,1.0,1.0,0.0,0.0,30492,64.08002808988171,0.0
673,22433.33,1,707,206,639,119,184,147,0.6332,17127.50,17127.5,3264.9782702231428,1.0,0.0,1.0,1.0,0.0,0.0,30492,81.12490369794006,0.0
674,22466.67,1,710,204,640,120,191,143,0.6762,18469.00,18469.0,3268.5838214986065,1.0,0.0,1.0,1.0,0.0,0.0,30492,90.31195934094254,0.0
675,22500.00,1,714,201,640,121,201,141,0.6862,19449.00,19449.0,3273.5838214986065,1.0,0.0,1.0,1.0,0.0,0.0,30492,111.49551560488919,0.0
676,22533.33,1,718,197,639,121,217,137,0.7199,21402.50,21402.5,3279.240675748099,1.0,0.0,1.0,1.0,0.0,0.0,30492,138.2931668593901,0.0
677,22566.67,1,722,195,640,120,223,140,0.7197,22468.50,22468.5,3283.7128117030984,1.0,0.0,1.0,1.0,0.0,0.0,30492,139.50806428303756,0.0
678,22600.00,1,725,193,640,120,227,143,0.7054,22899.00,22899.0,3287.318362978562,1.0,0.0,1.0,1.0,0.0,0.0,30492,139.50806428303383,0.0
679,22633.33,1,729,192,640,118,229,146,0.6856,22922.50,22922.5,3291.44146860418,1.0,0.0,1.0,1.0,0.0,0.0,30492,131.19641763401972,0.0
680,22666.67,1,731,192,640,117,234,145,0.6857,23267.00,23267.0,3293.44146860418,1.0,0.0,1.0,1.0,0.0,0.0,30492,104.46291207888126,0.0
681,22700.00,1,733,192,640,116,235,148,0.6702,23310.00,23310.0,3295.44146860418,1.0,0.0,1.0,1.0,0.0,0.0,30492,85.51315688243565,0.0
682,22733.33,1,733,192,640,117,232,148,0.6633,22774.50,22774.5,3295.44146860418,1.0,1.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
683,22766.67,1,734,192,640,117,232,148,0.6654,22847.00,22847.0,3296.44146860418,1.0,0.0,1.0,1.0,0.0,0.0,30492,37.500000000000135,0.0
684,22800.00,1,735,193,640,131,237,136,0.7128,22973.50,22973.5,3297.855682166553,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.923292192132564,0.0
685,22833.33,1,736,194,640,130,241,138,0.7069,23511.50,23511.5,3299.269895728926,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
686,22866.67,1,736,194,640,132,240,134,0.7148,22987.50,22987.5,3299.269895728926,1.0,1.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
687,22900.00,1,736,195,640,131,218,137,0.7439,22216.50,22216.5,3300.269895728926,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
688,22933.33,1,738,196,640,131,249,137,0.7012,23920.50,23920.5,3302.5059637064255,1.0,0.0,1.0,1.0,0.0,0.0,30492,31.81980515339475,0.0
689,22966.67,1,739,197,640,131,220,139,0.7809,23879.50,23879.5,3303.9201772687984,1.0,0.0,1.0,1.0,0.0,0.0,30492,31.81980515339475,0.0
690,23000.00,1,739,197,640,131,224,137,0.7483,22962.50,22962.5,3303.9201772687984,1.0,1.0,1.0,1.0,0.0,0.0,30492,31.81980515339475,0.0
691,23033.33,1,739,197,640,131,243,137,0.7208,23997.00,23997.0,3303.9201772687984,1.0,1.0,1.0,1.0,0.0,0.03333333333333499,30492,27.041634565979294,0.0
692,23066.67,1,739,196,640,118,237,148,0.6410,22483.00,22483.0,3304.9201772687984,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
693,23100.00,1,738,197,640,130,212,136,0.7990,23037.50,23037.5,3306.3343908311713,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.499999999999827,0.0
694,23133.33,1,738,197,640,128,217,138,0.7826,23436.00,23436.0,3306.3343908311713,1.0,1.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
695,23166.67,1,739,196,640,128,218,138,0.7787,23426.50,23426.5,3307.748604393544,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
696,23200.00,1,739,196,640,115,242,150,0.6611,23997.00,23997.0,3307.748604393544,1.0,1.0,1.0,1.0,0.0,0.0,30492,0.0,0.0
697,23233.33,1,740,196,640,116,241,149,0.6630,23808.00,23808.0,3308.748604393544,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
698,23266.67,1,739,195,640,117,220,147,0.7266,23499.00,23499.0,3310.162817955917,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
699,23300.00,1,739,195,640,117,214,147,0.7361,23155.50,23155.5,3310.162817955917,1.0,1.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
700,23333.33,1,738,195,640,124,215,140,0.7317,22023.50,22023.5,3311.162817955917,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
701,23366.67,1,737,195,640,118,218,146,0.6997,22271.00,22271.0,3312.162817955917,1.0,0.0,1.0,1.0,0.0,0.0,30492,23.717082451262932,0.0
702,23400.00,1,738,194,640,118,215,146,0.7579,23789.00,23789.0,3313.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
703,23433.33,1,737,194,640,118,231,147,0.6604,22426.50,22426.5,3314.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
704,23466.67,1,737,194,640,118,212,146,0.7572,23436.50,23436.5,3314.57703151829,1.0,1.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
705,23500.00,1,736,194,640,120,233,144,0.6700,22479.00,22479.0,3315.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
706,23533.33,1,737,194,640,115,231,149,0.6884,23695.50,23695.5,3316.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.499999999999827,0.0
707,23566.67,1,737,194,640,121,230,143,0.7198,23673.50,23673.5,3316.57703151829,1.0,1.0,1.0,1.0,0.0,0.0,30492,0.0,0.0
708,23600.00,1,737,194,640,121,230,143,0.7198,23673.50,23673.5,3316.57703151829,1.0,1.0,1.0,1.0,0.0,0.03333333333333499,30492,0.0,0.0
709,23633.33,1,738,194,640,123,236,141,0.7276,24211.50,24211.5,3317.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,15.000000000000053,0.0
710,23666.67,1,739,194,640,115,238,149,0.6871,24364.50,24364.5,3318.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,15.000000000000053,0.0
711,23700.00,1,738,194,640,121,215,143,0.7323,22513.50,22513.5,3319.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
712,23733.33,1,738,193,640,121,236,143,0.7156,24150.50,24150.5,3320.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
713,23766.67,1,738,193,640,115,234,149,0.6882,23996.50,23996.5,3320.57703151829,1.0,1.0,1.0,1.0,0.0,0.0,30492,7.500000000000027,0.0
714,23800.00,1,737,193,640,123,228,141,0.6952,22349.50,22349.5,3321.57703151829,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
715,23833.33,1,737,193,640,123,215,141,0.7629,23126.50,23126.5,3321.57703151829,1.0,1.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
716,23866.67,1,737,193,640,120,230,144,0.6952,23026.00,23026.0,3321.57703151829,1.0,1.0,1.0,1.0,0.0,0.03333333333333499,30492,7.500000000000027,0.0
717,23900.00,1,736,192,640,116,223,148,0.6832,22549.00,22549.0,3322.991245080663,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
718,23933.33,1,735,192,640,115,219,149,0.6908,22540.00,22540.0,3323.991245080663,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
719,23966.67,1,736,192,640,118,208,146,0.7789,23653.50,23653.5,3324.991245080663,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
720,24000.00,1,736,192,640,118,208,146,0.7789,23652.50,23652.5,3324.991245080663,1.0,1.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
721,24033.33,1,735,193,640,118,213,148,0.7443,23462.00,23462.0,3326.4054586430357,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.606601717797968,0.0
722,24066.67,1,734,193,640,118,220,150,0.6905,22787.50,22787.5,3327.4054586430357,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
723,24100.00,1,732,193,640,120,210,148,0.6919,21505.50,21505.5,3329.4054586430357,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.92329219213174,0.0
724,24133.33,1,729,192,640,121,196,146,0.7024,20100.50,20100.5,3332.567736303204,1.0,0.0,1.0,1.0,0.0,0.0,30492,52.500000000000185,0.0
725,24166.67,1,726,189,640,110,174,150,0.7912,20649.50,20649.5,3336.810376990323,1.0,0.0,1.0,1.0,0.0,0.0,30492,73.86643351347104,0.0
726,24200.00,1,723,187,640,105,162,158,0.7907,20239.50,20239.5,3340.415928265787,1.0,0.0,1.0,1.0,0.0,0.0,30492,93.97473064606284,0.0
727,24233.33,1,720,186,640,104,154,166,0.7498,19167.00,19167.0,3343.5782059259554,1.0,0.0,1.0,1.0,0.0,0.0,30492,104.1933299208739,0.0
728,24266.67,1,715,186,640,105,144,173,0.6873,17122.50,17122.5,3348.5782059259554,1.0,0.0,1.0,1.0,0.0,0.0,30492,114.23659658795904,0.0
729,24300.00,1,710,188,640,110,138,176,0.6603,16036.50,16036.5,3353.96337073309,1.0,0.0,1.0,1.0,0.0,0.0,30492,120.23414656411092,0.0
730,24333.33,1,706,191,640,112,135,174,0.6728,15803.50,15803.5,3358.96337073309,1.0,0.0,1.0,1.0,0.0,0.0,30492,130.9818689742978,0.0
731,24366.67,1,703,193,640,112,136,174,0.6684,15818.00,15818.0,3362.5689220085537,1.0,0.0,1.0,1.0,0.0,0.0,30492,137.88582233137726,0.0
732,24400.00,1,700,195,640,112,136,174,0.6684,15818.00,15818.0,3366.1744732840175,1.0,0.0,1.0,1.0,0.0,0.0,30492,131.19641763401972,0.0
733,24433.33,1,698,196,640,114,135,173,0.6028,14077.50,14077.5,3368.410541261517,1.0,0.0,1.0,1.0,0.0,0.0,30492,108.16653826392006,0.0
734,24466.67,1,697,196,640,114,133,172,0.6180,14136.50,14136.5,3369.410541261517,1.0,0.0,1.0,1.0,0.0,0.0,30492,77.21722605740278,0.0
735,24500.00,1,696,197,640,116,132,171,0.6163,13911.00,13911.0,3370.82475482389,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
736,24533.33,1,695,197,640,116,134,170,0.6167,14049.50,14049.5,3371.82475482389,1.0,0.0,1.0,1.0,0.0,0.0,30492,40.38873605350785,0.0
737,24566.67,1,695,198,640,116,134,171,0.6464,14811.00,14811.0,3372.82475482389,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
738,24600.00,1,695,198,640,116,134,170,0.6550,14922.00,14922.0,3372.82475482389,1.0,1.0,1.0,1.0,0.0,0.0,30492,21.213203435595936,0.0
739,24633.33,1,696,199,640,120,134,167,0.6817,15254.50,15254.5,3374.238968386263,1.0,0.0,1.0,1.0,0.0,0.0,30492,15.000000000000053,0.0
740,24666.67,1,696,201,640,122,135,165,0.7500,16706.00,16706.0,3376.238968386263,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.923292192132564,0.0
741,24700.00,1,697,204,640,125,136,162,0.7724,17017.50,17017.5,3379.4012460464314,1.0,0.0,1.0,1.0,0.0,0.0,30492,47.434164902525865,0.0
742,24733.33,1,698,206,640,131,138,156,0.7613,16389.00,16389.0,3381.637314023931,1.0,0.0,1.0,1.0,0.0,0.0,30492,64.08002808988171,0.0
743,24766.67,1,699,225,641,138,139,281,0.7474,29191.00,29191.0,3400.663611614372,1.0,0.0,1.0,1.0,0.0,0.0,30492,196.2937849245367,0.0
744,24800.00,1,700,238,641,138,139,281,0.7474,29191.00,29191.0,3413.702016424777,1.0,0.0,1.0,1.0,0.0,0.0,30492,279.1169109889269,0.0
745,24833.33,1,700,251,641,146,140,288,0.7493,30213.50,30213.5,3426.702016424777,1.0,0.0,1.0,1.0,0.0,0.0,30492,353.21735517949975,0.0
746,24866.67,1,700,264,641,156,136,286,0.7884,30665.00,30665.0,3439.702016424777,1.0,0.0,1.0,1.0,0.0,0.0,30492,435.2585438564088,0.0
747,24900.00,1,698,276,632,169,138,278,0.7994,30668.50,30668.5,3451.8675414853733,1.0,0.0,1.0,1.0,0.0,0.0,30492,382.57352234570686,0.0
748,24933.33,1,695,287,618,176,152,276,0.7410,31085.50,31085.5,3463.2692957363647,1.0,0.0,1.0,1.0,0.0,0.0,30492,369.40831068074385,0.0
749,24966.67,1,691,300,590,183,189,281,0.6636,35245.50,35245.5,3476.8707662451,1.0,0.0,1.0,1.0,0.0,0.0,30492,373.64756121243585,0.0
750,25000.00,1,688,311,579,189,203,278,0.6282,35452.00,35452.0,3488.2725204960916,1.0,0.0,1.0,1.0,0.0,0.0,30492,363.8079850690484,0.0
751,25033.33,1,685,322,565,196,217,272,0.6029,35587.00,35587.0,3499.674274747083,1.0,0.0,1.0,1.0,0.0,0.0,30492,358.5125520815053,0.0
752,25066.67,1,679,344,547,313,233,155,0.6037,21802.00,21802.0,3522.477783249066,1.0,0.0,1.0,1.0,0.0,0.0,30492,444.0228034684721,0.0
753,25100.00,1,672,361,526,313,250,160,0.5993,23971.00,23971.0,3540.862559559916,1.0,0.0,1.0,1.0,0.0,0.0,30492,479.1789853488876,0.0
754,25133.33,1,664,375,502,313,263,165,0.6083,26398.00,26398.0,3556.9870750565133,1.0,0.0,1.0,1.0,0.0,0.0,30492,512.6402247190537,0.0
755,25166.67,1,654,386,478,313,278,169,0.5985,28118.00,28118.0,3571.8531438038317,1.0,0.0,1.0,1.0,0.0,0.0,30492,533.3444009268327,0.0
756,25200.00,1,646,394,478,313,278,169,0.5983,28111.00,28111.0,3583.1668523028166,1.0,0.0,1.0,1.0,0.0,0.0,30492,449.3119740225064,0.0
757,25233.33,1,636,400,456,313,283,172,0.5896,28697.50,28697.5,3594.8287560925073,1.0,0.0,1.0,1.0,0.0,0.0,30492,398.0656352914694,0.0
758,25266.67,1,624,406,435,313,288,169,0.6044,29419.00,29419.0,3608.245163957506,1.0,0.0,1.0,1.0,0.0,0.0,30492,379.54742786640116,0.0
759,25300.00,1,610,410,414,317,296,163,0.6301,30399.50,30399.5,3622.805383736067,1.0,0.0,1.0,1.0,0.0,0.0,30492,375.89892258425135,0.0
760,25333.33,1,592,417,374,346,332,151,0.6338,31775.50,31775.5,3642.1185916518953,1.0,0.0,1.0,1.0,0.0,0.0,30492,440.2059177248772,0.0
761,25366.67,1,577,422,361,346,355,152,0.6045,32620.50,32620.5,3657.929979952737,1.0,0.0,1.0,1.0,0.0,0.0,30492,472.26184474293666,0.0
762,25400.00,1,563,425,354,340,378,158,0.5489,32784.50,32784.5,3672.2478010160135,1.0,0.0,1.0,1.0,0.0,0.0,30492,479.1789853489003,0.0
763,25433.33,1,552,428,352,347,354,153,0.5946,32205.50,32205.5,3683.649555267005,1.0,0.0,1.0,1.0,0.0,0.0,30492,455.4667935206709,0.0
764,25466.67,1,542,431,350,350,351,151,0.6010,31852.50,31852.5,3694.0898617759153,1.0,0.0,1.0,1.0,0.0,0.0,30492,389.4226495724165,0.0
765,25500.00,1,533,433,350,354,349,148,0.6098,31498.50,31498.5,3703.3094062332084,1.0,0.0,1.0,1.0,0.0,0.0,30492,340.15621411345825,0.0
766,25533.33,1,525,434,350,356,329,146,0.6424,30857.00,30857.0,3711.371663981507,1.0,0.0,1.0,1.0,0.0,0.0,30492,292.88436284649276,0.0
767,25566.67,1,518,436,350,359,319,143,0.6647,30321.00,30321.0,3718.6517738707876,1.0,0.0,1.0,1.0,0.0,0.0,30492,261.9637379485956,0.0
768,25600.00,1,513,437,350,359,319,143,0.6647,30321.00,30321.0,3723.7507933843804,1.0,0.0,1.0,1.0,0.0,0.0,30492,222.10639342440757,0.0
769,25633.33,1,509,437,350,359,318,141,0.6687,29984.50,29984.5,3727.7507933843804,1.0,0.0,1.0,1.0,0.0,0.0,30492,182.48287590894722,0.0
770,25666.67,1,506,436,350,355,311,143,0.6692,29761.50,29761.5,3730.913071044549,1.0,0.0,1.0,1.0,0.0,0.0,30492,143.2872988090715,0.0
771,25700.00,1,504,435,350,353,309,143,0.6720,29695.50,29695.5,3733.1491390220485,1.0,0.0,1.0,1.0,0.0,0.0,30492,105.26751635713687,0.0
772,25733.33,1,501,434,350,352,306,142,0.6887,29925.50,29925.5,3736.311416682217,1.0,0.0,1.0,1.0,0.0,0.0,30492,92.76987657639769,0.0
773,25766.67,1,499,433,350,348,305,145,0.6870,30380.50,30380.5,3738.5474846597167,1.0,0.0,1.0,1.0,0.0,0.0,30492,80.77747210701784,0.0
774,25800.00,1,497,432,350,345,304,147,0.6808,30425.50,30425.5,3740.7835526372164,1.0,0.0,1.0,1.0,0.0,0.0,30492,73.86643351347104,0.0
775,25833.33,1,495,431,350,345,302,147,0.6851,30412.50,30412.5,3743.019620614716,1.0,0.0,1.0,1.0,0.0,0.0,30492,73.86643351347104,0.0
776,25866.67,1,493,430,350,345,323,146,0.6524,30767.00,30767.0,3745.255688592216,1.0,0.0,1.0,1.0,0.0,0.0,30492,67.08203932499393,0.0
777,25900.00,1,492,429,350,345,321,146,0.6607,30963.50,30963.5,3746.6699021545887,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
778,25933.33,1,490,428,350,344,321,147,0.6560,30952.50,30952.5,3748.9059701320884,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
779,25966.67,1,489,427,350,344,321,146,0.6608,30968.50,30968.5,3750.3201836944613,1.0,0.0,1.0,1.0,0.0,0.0,30492,54.08326913196003,0.0
780,26000.00,1,489,426,350,344,321,146,0.6606,30961.50,30961.5,3751.3201836944613,1.0,0.0,1.0,1.0,0.0,0.0,30492,42.426406871193,0.0
781,26033.33,1,488,426,350,344,320,146,0.6641,31024.50,31024.5,3752.3201836944613,1.0,0.0,1.0,1.0,0.0,0.0,30492,37.49999999999913,0.0
782,26066.67,1,487,425,350,343,317,145,0.6694,30770.50,30770.5,3753.734397256834,1.0,0.0,1.0,1.0,0.0,0.0,30492,31.81980515339475,0.0
783,26100.00,1,486,425,350,342,294,146,0.7103,30488.00,30488.0,3754.734397256834,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565979294,0.0
784,26133.33,1,485,423,351,340,293,147,0.7119,30662.00,30662.0,3756.970465234334,1.0,0.0,1.0,1.0,0.0,0.0,30492,37.500000000000135,0.0
785,26166.67,1,484,422,351,338,312,148,0.6671,30805.00,30805.0,3758.384678796707,1.0,0.0,1.0,1.0,0.0,0.0,30492,42.426406871193,0.0
786,26200.00,1,483,420,351,336,308,155,0.6455,30816.50,30816.5,3760.6207467742065,1.0,0.0,1.0,1.0,0.0,0.0,30492,48.023431780746535,0.0
787,26233.33,1,482,419,351,336,306,155,0.6315,29951.50,29951.5,3762.0349603365794,1.0,0.0,1.0,1.0,0.0,0.0,30492,54.08326913196003,0.0
788,26266.67,1,482,418,350,334,305,159,0.6271,30411.50,30411.5,3763.0349603365794,1.0,0.0,1.0,1.0,0.0,0.0,30492,43.73213921133991,0.0
789,26300.00,1,482,418,351,334,304,159,0.5999,28997.00,28997.0,3763.0349603365794,1.0,1.0,1.0,1.0,0.0,0.0,30492,33.541019662496964,0.0
790,26333.33,1,482,417,352,334,303,160,0.6231,30207.50,30207.5,3764.0349603365794,1.0,0.0,1.0,1.0,0.0,0.0,30492,23.717082451262932,0.0
791,26366.67,1,482,416,352,334,303,160,0.6011,29143.00,29143.0,3765.0349603365794,1.0,0.0,1.0,1.0,0.0,0.0,30492,22.50000000000008,0.0
792,26400.00,1,482,416,352,334,303,160,0.6013,29151.50,29151.5,3765.0349603365794,1.0,1.0,1.0,1.0,0.0,0.0,30492,15.000000000000053,0.0
793,26433.33,1,482,416,354,334,301,158,0.6082,28924.50,28924.5,3765.0349603365794,1.0,1.0,1.0,1.0,0.0,0.03333333333333499,30492,15.000000000000053,0.0
794,26466.67,1,483,416,359,333,296,159,0.6032,28388.50,28388.5,3766.0349603365794,1.0,0.0,1.0,1.0,0.0,0.0,30492,10.60660171779825,0.0
795,26500.00,1,484,415,359,332,300,158,0.5914,28031.00,28031.0,3767.4491738989523,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
796,26533.33,1,486,415,363,331,292,157,0.5849,26816.00,26816.0,3769.4491738989523,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.92329219213174,0.0
797,26566.67,1,487,415,366,332,292,156,0.5918,26955.50,26955.5,3770.4491738989523,1.0,0.0,1.0,1.0,0.0,0.0,30492,38.24264635194602,0.0
798,26600.00,1,489,415,365,338,292,147,0.6104,26200.00,26200.0,3772.4491738989523,1.0,0.0,1.0,1.0,0.0,0.0,30492,45.62071897723559,0.0
799,26633.33,1,492,416,370,338,293,151,0.5912,26158.00,26158.0,3775.6114515591207,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
800,26666.67,1,496,416,384,332,280,164,0.5713,26236.00,26236.0,3779.6114515591207,1.0,0.0,1.0,1.0,0.0,0.0,30492,75.37406715840694,0.0
801,26700.00,1,498,417,382,340,283,157,0.5995,26636.00,26636.0,3781.8475195366204,1.0,0.0,1.0,1.0,0.0,0.0,30492,83.85254915624242,0.0
802,26733.33,1,500,419,376,343,284,162,0.5802,26695.00,26695.0,3784.6759466613667,1.0,0.0,1.0,1.0,0.0,0.0,30492,87.7852493303975,0.0
803,26766.67,1,502,420,375,338,285,171,0.5782,28176.50,28176.5,3786.9120146388664,1.0,0.0,1.0,1.0,0.0,0.0,30492,80.77747210701784,0.0
804,26800.00,1,504,421,375,338,285,171,0.5782,28179.50,28179.5,3789.148082616366,1.0,0.0,1.0,1.0,0.0,0.0,30492,70.75485849042478,0.0
805,26833.33,1,505,421,376,338,275,171,0.5941,27936.00,27936.0,3790.148082616366,1.0,0.0,1.0,1.0,0.0,0.0,30492,60.46693311223933,0.0
806,26866.67,1,507,422,379,338,280,171,0.5657,27083.50,27083.5,3792.384150593866,1.0,0.0,1.0,1.0,0.0,0.0,30492,57.11829829397952,0.0
807,26900.00,1,507,423,375,340,280,173,0.5629,27268.00,27268.0,3793.384150593866,1.0,0.0,1.0,1.0,0.0,0.0,30492,43.73213921133991,0.0
808,26933.33,1,505,425,372,342,283,180,0.5382,27414.00,27414.0,3796.212577718612,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.923292192132564,0.0
809,26966.67,1,502,428,373,345,276,182,0.5073,25481.00,25481.0,3800.455218405731,1.0,0.0,1.0,1.0,0.0,0.0,30492,57.11829829397952,0.0
810,27000.00,1,499,429,368,345,275,180,0.4989,24695.50,24695.5,3803.6174960658996,1.0,0.0,1.0,1.0,0.0,0.0,30492,79.72609359551016,0.0
811,27033.33,1,497,431,371,347,270,171,0.5301,24472.50,24472.5,3806.4459231906458,1.0,0.0,1.0,1.0,0.0,0.0,30492,96.04686356149051,0.0
812,27066.67,1,495,432,368,348,276,170,0.5189,24348.50,24348.5,3808.6819911681455,1.0,0.0,1.0,1.0,0.0,0.0,30492,91.5491671180031,0.0
813,27100.00,1,494,432,374,352,263,166,0.5179,22609.50,22609.5,3809.6819911681455,1.0,0.0,1.0,1.0,0.0,0.0,30492,67.08203932499214,0.0
814,27133.33,1,493,432,376,352,263,165,0.5221,22657.50,22657.5,3810.6819911681455,1.0,0.0,1.0,1.0,0.0,0.0,30492,50.31152949374545,0.0
815,27166.67,1,492,432,380,354,261,162,0.5263,22254.00,22254.0,3811.6819911681455,1.0,0.0,1.0,1.0,0.0,0.0,30492,38.24264635194602,0.0
816,27200.00,1,492,432,380,354,261,162,0.5253,22210.50,22210.5,3811.6819911681455,1.0,1.0,1.0,1.0,0.0,0.0,30492,22.50000000000008,0.0
817,27233.33,1,491,431,382,353,245,161,0.5370,21182.00,21182.0,3813.0962047305184,1.0,0.0,1.0,1.0,0.0,0.0,30492,23.717082451262932,0.0
818,27266.67,1,491,430,382,351,252,169,0.5189,22098.50,22098.5,3814.0962047305184,1.0,0.0,1.0,1.0,0.0,0.0,30492,21.2132034355965,0.0
819,27300.00,1,490,431,381,351,251,175,0.5163,22677.00,22677.0,3815.5104182928912,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
820,27333.33,1,488,433,375,358,262,178,0.4884,22778.00,22778.0,3818.3388454176375,1.0,0.0,1.0,1.0,0.0,0.0,30492,30.923292192132564,0.0
